storm_id,year,month,day,hour,latitude,longitude,grade,Indicator of landfall or passage
5514,1955,8,9,18,31.6,141.4,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,10,0,31.5,142.1,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,10,6,31.8,143.2,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,10,12,32.1,144.2,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,10,18,32.3,145.1,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,11,0,32.6,146.1,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,11,6,32.8,148.2,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,11,12,33.1,150.6,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,11,18,33.4,152.9,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,12,0,34.3,155.2,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,12,6,36.5,157.6,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,12,12,38.5,157.4,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,12,18,40.3,157.0,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,13,0,41.5,156.5,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,13,6,42.5,156.0,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,13,12,43.5,155.4,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,13,18,44.0,154.9,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,14,0,44.5,154.5,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,14,6,45.0,154.6,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,14,12,45.5,155.2,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,14,18,46.0,156.0,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,15,0,47.0,156.0,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,15,6,47.5,156.0,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,15,12,48.0,156.0,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,15,18,48.3,156.0,Tropical Cyclone of TS intensity or higher,0
5514,1955,8,16,0,48.6,156.0,Tropical Depression,0
5514,1955,8,16,6,49.0,156.0,Tropical Depression,0
5514,1955,8,16,12,49.0,156.0,Tropical Depression,0
5514,1955,8,16,18,49.0,156.0,Tropical Depression,0
5514,1955,8,17,0,49.0,156.0,Extra-tropical Cyclone,0
5514,1955,8,17,6,49.4,156.0,Extra-tropical Cyclone,0
5514,1955,8,17,12,50.0,156.1,Extra-tropical Cyclone,0
5514,1955,8,17,18,50.5,156.2,Extra-tropical Cyclone,0
5514,1955,8,18,0,52.0,158.0,Extra-tropical Cyclone,0
5514,1955,8,18,6,52.5,159.0,Extra-tropical Cyclone,0
5514,1955,8,18,12,53.1,160.9,Extra-tropical Cyclone,0
5514,1955,8,18,18,53.8,162.0,Extra-tropical Cyclone,0
5514,1955,8,19,0,54.7,163.9,Extra-tropical Cyclone,0
5514,1955,8,19,6,55.7,165.4,Extra-tropical Cyclone,0
5514,1955,8,19,12,57.0,166.5,Extra-tropical Cyclone,0
5514,1955,8,19,18,58.0,167.9,Extra-tropical Cyclone,0
5514,1955,8,20,0,58.8,169.0,Extra-tropical Cyclone,0
5514,1955,8,20,6,59.5,169.9,Extra-tropical Cyclone,0
5515,1955,8,2,0,16.0,134.0,Tropical Depression,0
5515,1955,8,2,6,16.8,133.9,Tropical Depression,0
5515,1955,8,2,12,17.5,133.7,Tropical Depression,0
5515,1955,8,2,18,18.0,133.4,Tropical Depression,0
5515,1955,8,3,0,18.4,132.9,Tropical Depression,0
5515,1955,8,3,6,18.5,131.9,Tropical Depression,0
5515,1955,8,3,12,18.5,130.9,Tropical Depression,0
5515,1955,8,3,18,18.5,130.2,Tropical Depression,0
5515,1955,8,4,0,18.5,129.8,Tropical Depression,0
5515,1955,8,4,6,18.5,129.4,Tropical Depression,0
5515,1955,8,4,12,18.5,128.9,Tropical Depression,0
5515,1955,8,4,18,18.5,128.4,Tropical Depression,0
5515,1955,8,5,0,18.5,128.0,Tropical Depression,0
5515,1955,8,5,6,18.5,127.5,Tropical Cyclone of TS intensity or higher,0
5515,1955,8,5,12,18.5,127.0,Tropical Cyclone of TS intensity or higher,0
5515,1955,8,5,18,18.5,126.5,Tropical Cyclone of TS intensity or higher,0
5515,1955,8,6,0,18.5,126.0,Tropical Cyclone of TS intensity or higher,0
5515,1955,8,6,6,18.4,125.5,Tropical Cyclone of TS intensity or higher,0
5515,1955,8,6,12,18.8,125.4,Tropical Cyclone of TS intensity or higher,0
5515,1955,8,6,18,19.5,125.6,Tropical Depression,0
5515,1955,8,7,0,21.0,126.0,Tropical Depression,0
5516,1955,8,7,0,18.0,118.0,Tropical Depression,0
5516,1955,8,7,6,18.5,118.1,Tropical Depression,0
5516,1955,8,7,12,18.9,118.5,Tropical Depression,0
5516,1955,8,7,18,19.3,119.0,Tropical Depression,0
5516,1955,8,8,0,19.9,119.8,Tropical Depression,0
5516,1955,8,8,6,20.6,120.6,Tropical Depression,0
5516,1955,8,8,12,21.8,122.0,Tropical Depression,0
5516,1955,8,8,18,23.0,123.8,Tropical Depression,0
5516,1955,8,9,0,24.5,125.9,Tropical Depression,0
5516,1955,8,9,6,25.2,127.4,Tropical Depression,0
5516,1955,8,9,12,25.7,128.5,Tropical Depression,0
5516,1955,8,9,18,26.1,129.4,Tropical Depression,0
5516,1955,8,10,0,26.5,130.1,Tropical Depression,0
5516,1955,8,10,6,26.9,130.9,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,10,12,27.4,131.3,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,10,18,27.9,131.7,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,11,0,28.4,131.9,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,11,6,28.8,131.8,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,11,12,29.0,131.5,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,11,18,29.0,131.0,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,12,0,29.0,130.5,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,12,6,29.0,130.5,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,12,12,29.5,131.0,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,12,18,30.0,132.0,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,13,0,30.0,133.0,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,13,6,29.9,134.0,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,13,12,29.7,135.3,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,13,18,29.7,136.7,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,14,0,29.8,138.2,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,14,6,30.0,139.7,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,14,12,30.1,141.0,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,14,18,30.3,142.2,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,15,0,31.2,144.2,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,15,6,32.1,146.3,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,15,12,33.8,149.0,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,15,18,35.2,151.0,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,16,0,37.7,153.3,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,16,6,39.5,154.9,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,16,12,42.2,156.0,Tropical Cyclone of TS intensity or higher,0
5516,1955,8,16,18,45.3,155.7,Tropical Depression,0
5517,1955,8,10,0,34.6,175.6,Tropical Depression,0
5517,1955,8,10,6,35.1,176.0,Tropical Cyclone of TS intensity or higher,0
5517,1955,8,10,12,35.7,176.3,Tropical Cyclone of TS intensity or higher,0
5517,1955,8,10,18,36.4,176.7,Tropical Cyclone of TS intensity or higher,0
5517,1955,8,11,0,37.0,177.0,Tropical Cyclone of TS intensity or higher,0
5517,1955,8,11,6,38.0,177.1,Tropical Cyclone of TS intensity or higher,0
5517,1955,8,11,12,38.7,176.9,Tropical Cyclone of TS intensity or higher,0
5517,1955,8,11,18,39.4,176.2,Tropical Cyclone of TS intensity or higher,0
5517,1955,8,12,0,40.0,175.9,Tropical Cyclone of TS intensity or higher,0
5518,1955,8,7,18,29.9,159.0,Tropical Depression,0
5518,1955,8,8,0,30.5,160.3,Tropical Depression,0
5518,1955,8,8,6,31.0,161.3,Tropical Depression,0
5518,1955,8,8,12,31.6,162.4,Tropical Depression,0
5518,1955,8,8,18,32.0,163.2,Tropical Depression,0
5518,1955,8,9,0,32.3,164.0,Tropical Depression,0
5518,1955,8,9,6,32.7,164.5,Tropical Depression,0
5518,1955,8,9,12,33.0,165.0,Tropical Depression,0
5518,1955,8,9,18,33.7,165.4,Tropical Depression,0
5518,1955,8,10,0,34.3,165.9,Tropical Depression,0
5518,1955,8,10,6,35.3,166.3,Tropical Depression,0
5518,1955,8,10,12,36.5,166.7,Tropical Depression,0
5518,1955,8,10,18,37.6,166.7,Tropical Cyclone of TS intensity or higher,0
5518,1955,8,11,0,38.3,166.4,Tropical Cyclone of TS intensity or higher,0
5518,1955,8,11,6,39.0,165.6,Tropical Cyclone of TS intensity or higher,0
5518,1955,8,11,12,39.2,164.4,Tropical Cyclone of TS intensity or higher,0
5518,1955,8,11,18,39.5,163.0,Tropical Cyclone of TS intensity or higher,0
5518,1955,8,12,0,39.8,162.4,Tropical Cyclone of TS intensity or higher,0
5519,1955,8,19,18,10.4,135.5,Tropical Depression,0
5519,1955,8,20,0,11.2,132.9,Tropical Depression,0
5519,1955,8,20,6,12.7,130.2,Tropical Depression,0
5519,1955,8,20,12,14.0,127.9,Tropical Depression,0
5519,1955,8,20,18,14.9,126.5,Tropical Depression,0
5519,1955,8,21,0,15.5,125.7,Tropical Depression,0
5519,1955,8,21,6,16.2,125.1,Tropical Depression,0
5519,1955,8,21,12,17.1,124.5,Tropical Depression,0
5519,1955,8,21,18,18.1,124.0,Tropical Depression,0
5519,1955,8,22,0,19.2,123.5,Tropical Cyclone of TS intensity or higher,0
5519,1955,8,22,6,20.2,122.8,Tropical Cyclone of TS intensity or higher,0
5519,1955,8,22,12,20.6,122.4,Tropical Cyclone of TS intensity or higher,0
5519,1955,8,22,18,20.9,122.3,Tropical Cyclone of TS intensity or higher,0
5519,1955,8,23,0,21.3,122.1,Tropical Cyclone of TS intensity or higher,0
5519,1955,8,23,6,21.7,121.7,Tropical Cyclone of TS intensity or higher,0
5519,1955,8,23,12,22.3,121.4,Tropical Cyclone of TS intensity or higher,0
5519,1955,8,23,18,23.2,121.0,Tropical Cyclone of TS intensity or higher,0
5519,1955,8,24,0,24.5,119.7,Tropical Cyclone of TS intensity or higher,0
5519,1955,8,24,6,25.1,119.1,Tropical Cyclone of TS intensity or higher,0
5519,1955,8,24,12,25.7,118.7,Tropical Cyclone of TS intensity or higher,0
5519,1955,8,24,18,26.0,118.0,Tropical Cyclone of TS intensity or higher,0
5519,1955,8,25,0,26.5,117.5,Tropical Depression,0
5519,1955,8,25,6,27.4,117.9,Tropical Depression,0
5519,1955,8,25,12,27.7,118.0,Tropical Depression,0
5519,1955,8,25,18,27.9,118.1,Tropical Depression,0
5519,1955,8,26,0,28.0,118.1,Tropical Depression,0
5520,1955,8,29,6,17.0,144.0,Tropical Depression,0
5520,1955,8,29,12,17.9,144.3,Tropical Depression,0
5520,1955,8,29,18,18.6,144.6,Tropical Depression,0
5520,1955,8,30,0,19.1,144.9,Tropical Depression,0
5520,1955,8,30,6,19.8,145.2,Tropical Depression,0
5520,1955,8,30,12,20.4,145.7,Tropical Depression,0
5520,1955,8,30,18,21.0,146.0,Tropical Depression,0
5520,1955,8,31,0,21.6,146.5,Tropical Depression,0
5520,1955,8,31,6,22.1,146.9,Tropical Depression,0
5520,1955,8,31,12,22.8,147.3,Tropical Depression,0
5520,1955,8,31,18,23.3,147.7,Tropical Depression,0
5520,1955,9,1,0,24.8,147.8,Tropical Cyclone of TS intensity or higher,0
5520,1955,9,1,6,26.0,146.9,Tropical Cyclone of TS intensity or higher,0
5520,1955,9,1,12,27.0,146.5,Tropical Cyclone of TS intensity or higher,0
5520,1955,9,1,18,28.0,146.4,Tropical Cyclone of TS intensity or higher,0
5520,1955,9,2,0,29.0,146.9,Tropical Cyclone of TS intensity or higher,0
5520,1955,9,2,6,30.5,146.4,Tropical Cyclone of TS intensity or higher,0
5520,1955,9,2,12,32.0,146.0,Tropical Cyclone of TS intensity or higher,0
5520,1955,9,2,18,34.0,146.5,Tropical Cyclone of TS intensity or higher,0
5520,1955,9,3,0,36.2,147.8,Tropical Cyclone of TS intensity or higher,0
5520,1955,9,3,6,38.5,149.8,Tropical Cyclone of TS intensity or higher,0
5520,1955,9,3,12,40.5,151.2,Tropical Cyclone of TS intensity or higher,0
5520,1955,9,3,18,43.4,153.6,Tropical Cyclone of TS intensity or higher,0
5520,1955,9,4,0,46.6,157.5,Tropical Cyclone of TS intensity or higher,0
5520,1955,9,4,6,47.5,160.5,Extra-tropical Cyclone,0
5520,1955,9,4,12,48.2,163.9,Extra-tropical Cyclone,0
5520,1955,9,4,18,48.9,166.9,Extra-tropical Cyclone,0
5520,1955,9,5,0,49.8,169.0,Extra-tropical Cyclone,0
5520,1955,9,5,6,50.3,170.4,Extra-tropical Cyclone,0
5520,1955,9,5,12,50.8,171.8,Extra-tropical Cyclone,0
5520,1955,9,5,18,51.3,173.2,Extra-tropical Cyclone,0
5520,1955,9,6,0,52.0,175.0,Extra-tropical Cyclone,0
5520,1955,9,6,6,53.0,176.6,Extra-tropical Cyclone,0
5520,1955,9,6,12,53.8,178.0,Extra-tropical Cyclone,0
5520,1955,9,6,18,54.6,179.5,Extra-tropical Cyclone,0
5520,1955,9,7,0,55.5,180.9,Extra-tropical Cyclone,0
5520,1955,9,7,6,56.7,182.0,Extra-tropical Cyclone,0
5520,1955,9,7,12,57.5,182.4,Extra-tropical Cyclone,0
5520,1955,9,7,18,58.2,182.5,Extra-tropical Cyclone,0
5520,1955,9,8,0,58.8,182.0,Extra-tropical Cyclone,0
5520,1955,9,8,6,59.5,181.3,Extra-tropical Cyclone,0
5520,1955,9,8,12,60.0,180.1,Extra-tropical Cyclone,0
5520,1955,9,8,18,60.0,178.2,Extra-tropical Cyclone,0
5521,1955,9,18,6,10.5,143.7,Tropical Depression,0
5521,1955,9,18,12,11.0,142.0,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,18,18,12.0,140.5,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,19,0,13.1,139.3,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,19,6,13.7,138.0,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,19,12,14.3,136.6,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,19,18,14.8,135.0,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,20,0,15.5,133.6,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,20,6,15.7,132.8,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,20,12,15.9,132.0,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,20,18,16.0,131.2,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,21,0,16.0,130.3,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,21,6,16.6,129.9,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,21,12,16.4,128.8,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,21,18,16.6,127.7,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,22,0,16.7,126.5,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,22,6,16.8,125.7,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,22,12,16.8,125.0,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,22,18,17.0,124.1,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,23,0,17.5,123.0,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,23,6,17.7,121.8,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,23,12,17.7,120.2,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,23,18,17.6,118.8,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,24,0,17.6,117.5,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,24,6,17.6,116.0,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,24,12,17.9,114.9,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,24,18,18.2,113.4,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,25,0,18.4,112.2,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,25,6,18.7,110.7,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,25,12,18.9,109.0,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,25,18,19.0,107.5,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,26,0,19.0,106.2,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,26,6,19.2,105.0,Tropical Cyclone of TS intensity or higher,0
5521,1955,9,26,12,19.5,104.0,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,20,0,13.0,150.0,Tropical Depression,0
5522,1955,9,20,6,13.2,149.3,Tropical Depression,0
5522,1955,9,20,12,13.6,148.5,Tropical Depression,0
5522,1955,9,20,18,13.9,147.7,Tropical Depression,0
5522,1955,9,21,0,14.2,146.9,Tropical Depression,0
5522,1955,9,21,6,14.8,146.2,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,21,12,15.2,146.2,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,21,18,15.4,146.2,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,22,0,15.8,146.2,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,22,6,16.4,146.0,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,22,12,16.7,146.0,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,22,18,17.2,146.3,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,23,0,17.8,146.3,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,23,6,18.3,145.8,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,23,12,19.1,145.5,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,23,18,20.0,145.1,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,24,0,21.0,144.7,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,24,6,22.0,144.2,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,24,12,23.0,143.3,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,24,18,23.9,142.4,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,25,0,24.2,142.3,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,25,6,24.3,141.7,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,25,12,25.0,140.7,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,25,18,25.1,139.4,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,26,0,25.1,138.3,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,26,6,25.4,137.6,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,26,12,25.8,136.6,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,26,18,26.2,135.4,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,27,0,26.4,134.2,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,27,6,26.0,134.2,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,27,12,26.7,134.3,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,27,18,26.9,133.6,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,28,0,27.3,132.7,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,28,6,27.5,131.7,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,28,12,28.0,131.0,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,28,18,28.5,130.9,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,29,0,29.0,130.6,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,29,6,29.8,130.4,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,29,12,30.8,130.5,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,29,18,32.9,130.8,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,30,0,34.7,130.9,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,30,6,36.7,132.2,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,30,12,38.9,134.8,Tropical Cyclone of TS intensity or higher,0
5522,1955,9,30,18,41.5,138.8,Extra-tropical Cyclone,0
5522,1955,10,1,0,43.2,143.5,Extra-tropical Cyclone,0
5522,1955,10,1,6,46.7,151.0,Extra-tropical Cyclone,0
5522,1955,10,1,12,50.0,156.5,Extra-tropical Cyclone,0
5522,1955,10,1,18,54.0,164.0,Extra-tropical Cyclone,0
5522,1955,10,2,0,61.0,174.0,Extra-tropical Cyclone,0
5522,1955,10,2,6,61.0,180.0,Extra-tropical Cyclone,0
5522,1955,10,2,12,61.0,185.0,Extra-tropical Cyclone,0
5523,1955,9,27,12,13.1,144.4,Tropical Depression,0
5523,1955,9,27,18,13.6,143.5,Tropical Cyclone of TS intensity or higher,0
5523,1955,9,28,0,14.0,142.8,Tropical Cyclone of TS intensity or higher,0
5523,1955,9,28,6,14.3,142.0,Tropical Cyclone of TS intensity or higher,0
5523,1955,9,28,12,14.7,141.3,Tropical Cyclone of TS intensity or higher,0
5523,1955,9,28,18,15.0,140.7,Tropical Cyclone of TS intensity or higher,0
5523,1955,9,29,0,15.3,139.9,Tropical Cyclone of TS intensity or higher,0
5523,1955,9,29,6,15.9,139.7,Tropical Cyclone of TS intensity or higher,0
5523,1955,9,29,12,16.7,139.7,Tropical Cyclone of TS intensity or higher,0
5523,1955,9,29,18,17.5,139.7,Tropical Cyclone of TS intensity or higher,0
5523,1955,9,30,0,18.2,139.6,Tropical Cyclone of TS intensity or higher,0
5523,1955,9,30,6,18.9,139.5,Tropical Cyclone of TS intensity or higher,0
5523,1955,9,30,12,19.7,139.2,Tropical Cyclone of TS intensity or higher,0
5523,1955,9,30,18,20.7,138.5,Tropical Cyclone of TS intensity or higher,0
5523,1955,10,1,0,21.5,137.9,Tropical Cyclone of TS intensity or higher,0
5523,1955,10,1,6,22.1,137.1,Tropical Cyclone of TS intensity or higher,0
5523,1955,10,1,12,23.0,136.5,Tropical Cyclone of TS intensity or higher,0
5523,1955,10,1,18,24.3,135.9,Tropical Cyclone of TS intensity or higher,0
5523,1955,10,2,0,25.5,135.4,Tropical Cyclone of TS intensity or higher,0
5523,1955,10,2,6,26.8,134.9,Tropical Cyclone of TS intensity or higher,0
5523,1955,10,2,12,28.0,134.3,Tropical Cyclone of TS intensity or higher,0
5523,1955,10,2,18,28.7,133.8,Tropical Cyclone of TS intensity or higher,0
5523,1955,10,3,0,29.7,133.5,Tropical Cyclone of TS intensity or higher,0
5523,1955,10,3,6,30.7,133.0,Tropical Cyclone of TS intensity or higher,0
5523,1955,10,3,12,31.5,132.5,Tropical Cyclone of TS intensity or higher,0
5523,1955,10,3,18,33.1,132.1,Tropical Cyclone of TS intensity or higher,0
5523,1955,10,4,0,34.2,131.4,Tropical Cyclone of TS intensity or higher,0
5523,1955,10,4,6,36.0,134.2,Extra-tropical Cyclone,0
5523,1955,10,4,12,36.5,135.0,Extra-tropical Cyclone,0
5523,1955,10,4,18,39.0,139.0,Extra-tropical Cyclone,0
5523,1955,10,5,0,39.0,143.0,Extra-tropical Cyclone,0
5524,1955,10,1,18,15.1,146.3,Tropical Depression,0
5524,1955,10,2,0,14.5,146.1,Tropical Depression,0
5524,1955,10,2,6,13.9,146.2,Tropical Depression,0
5524,1955,10,2,12,13.4,146.3,Tropical Depression,0
5524,1955,10,2,18,13.1,146.7,Tropical Depression,0
5524,1955,10,3,0,13.1,146.9,Tropical Depression,0
5524,1955,10,3,6,13.6,146.9,Tropical Cyclone of TS intensity or higher,0
5524,1955,10,3,12,13.9,146.7,Tropical Cyclone of TS intensity or higher,0
5524,1955,10,3,18,14.2,146.2,Tropical Cyclone of TS intensity or higher,0
5524,1955,10,4,0,14.3,145.7,Tropical Cyclone of TS intensity or higher,0
5524,1955,10,4,6,15.0,145.9,Tropical Cyclone of TS intensity or higher,0
5524,1955,10,4,12,15.8,146.5,Tropical Cyclone of TS intensity or higher,0
5524,1955,10,4,18,16.5,147.0,Tropical Depression,0
5524,1955,10,5,0,17.5,146.5,Tropical Depression,0
5524,1955,10,5,6,18.0,145.5,Tropical Depression,0
5524,1955,10,5,12,18.7,145.0,Tropical Depression,0
5524,1955,10,5,18,19.4,144.7,Tropical Depression,0
5524,1955,10,6,0,20.3,145.0,Tropical Depression,0
5524,1955,10,6,6,21.2,145.3,Tropical Depression,0
5524,1955,10,6,12,21.9,145.3,Tropical Depression,0
5524,1955,10,6,18,22.6,145.2,Tropical Depression,0
5524,1955,10,7,0,23.2,145.0,Tropical Depression,0
5525,1955,10,7,0,19.2,134.1,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,7,6,19.6,134.6,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,7,12,20.0,135.1,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,7,18,20.6,135.5,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,8,0,21.2,135.6,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,8,6,21.5,135.5,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,8,12,22.1,135.5,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,8,18,22.9,135.6,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,9,0,23.9,136.0,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,9,6,24.8,135.9,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,9,12,25.5,136.2,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,9,18,26.5,136.3,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,10,0,27.5,136.0,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,10,6,28.5,136.4,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,10,12,30.0,137.0,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,10,18,31.4,137.6,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,11,0,33.1,138.7,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,11,6,35.3,141.5,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,11,12,38.6,144.0,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,11,18,42.2,146.9,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,12,0,46.5,152.0,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,12,6,49.0,155.5,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,12,12,50.5,162.0,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,12,18,51.5,166.0,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,13,0,52.0,170.0,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,13,6,52.8,174.0,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,13,12,53.5,178.5,Tropical Cyclone of TS intensity or higher,0
5525,1955,10,13,18,54.2,184.0,Tropical Cyclone of TS intensity or higher,0
5526,1955,10,15,18,19.0,127.0,Tropical Depression,0
5526,1955,10,16,0,19.6,127.7,Tropical Depression,0
5526,1955,10,16,6,20.1,128.0,Tropical Depression,0
5526,1955,10,16,12,20.5,127.5,Tropical Depression,0
5526,1955,10,16,18,20.6,126.5,Tropical Depression,0
5526,1955,10,17,0,20.8,125.7,Tropical Depression,0
5526,1955,10,17,6,21.7,125.1,Tropical Cyclone of TS intensity or higher,0
